""	"WT1"	"WT2"	"C1"	"C2"	"C3"	"Tg197-1"	"Tg197-2"	"Tg197-3"	"Tg197-C1"	"Tg197-C3"
"Neurl4"	6.03520567553211	5.414780256276	5.91808455283509	5.72260037960441	5.66409312267109	5.77405486305112	5.97045286997605	5.70158100615385	5.79180044541384	5.86064228715502
"Gps2"	4.46848686109497	4.53012499298105	4.42656630635881	4.1696003217111	4.63105055936027	4.6458200883117	4.35240583483668	4.49091310570877	4.31108253412974	4.46847848004561
"Eif5a"	10.0738528822024	10.1438541426922	10.1814246121971	10.0630566135385	10.3154963446754	10.6649361604392	10.0312187558513	10.0114892982774	10.3363403814953	10.6022268590656
"Ybx2"	-2.17006391869602	-2.17426315768129	-2.17410828821251	-2.17419814565788	-2.17487416102051	-2.17487526544057	-2.16761185117773	-2.17532909315176	-2.17472186532144	-2.1735835764482
"Slc2a4"	-0.416469250704353	-0.437144424466439	-0.39794783614152	-0.43702843117164	-0.438182093819098	-0.438183883486153	-0.407723890903469	-0.408560818696799	-0.338298037605679	-0.351502300289104
"Cldn7"	-1.03224031588788	-0.947538968417284	-1.05191841816547	-1.05235562450706	-0.990141427821483	-1.05311382215917	-1.05344413537703	-1.0535398507351	-1.05296251858801	-1.04936540422293
"Elp5"	7.66429195344905	7.35284489565707	7.40913445820546	7.48734968110805	7.54803339182584	7.6595759063779	7.91671406661705	7.73844095833764	7.56732045039611	7.93569061948637
"Ctdnep1"	6.72340778335803	6.76836902975245	6.52294414642216	6.73386215912794	6.31714049951219	6.81756331033691	6.39585525339523	6.77608865197181	6.57969567274223	6.71045343306885
"Gabarap"	11.8371854565677	11.7116346337055	11.6019326757589	11.7704902541061	12.1035623832922	11.8847981849478	11.6449569435737	11.4529165489054	11.6098427345788	12.0095664601521
"Phf23"	8.40849240903826	8.67967719586262	8.7224323046144	8.61555612826912	8.7733345369431	8.53780210191127	8.5994811834327	8.54832873464295	8.61635611254999	8.7391451465384
"Dvl2"	8.71735016088032	8.74656904525594	8.42860852305739	8.71386761245616	8.55878604342529	8.6213307023561	8.37300855317063	8.30791189273376	8.77908556766544	8.53565334623919
"Acadvl"	7.63621892650026	7.65141550551587	7.58015544019491	7.8532294701549	7.86888362000612	7.69225550030476	7.64122341615874	7.53027447291857	7.56207291852944	7.75323706694189
"Dlg4"	6.8388605095411	6.50272991967736	6.61893617387102	6.36571455278736	6.39675592010437	7.01739283817472	6.79169488472171	6.63608644300554	6.76114728491549	6.47682150194503
"Asgr1"	4.56020787786058	4.40012294087305	4.44157434282979	4.6605734799147	4.63574930371506	4.3547795590285	4.43425689800408	4.7043846537344	4.94349215948466	4.62218565177704
"Asgr2"	0	0	0	0	0	0	0	0	0	0
"Mgl2"	-1.87968602891327	-1.88820687239609	-1.88789262057371	-1.88807495390373	-1.88944668366648	-1.88944892468931	-1.87471044081123	-1.89036980461752	-1.87369134782395	-1.88682790698323
"Clec10a"	-1.27741041519594	-1.16483161497388	-1.29475574419983	-1.29514112119048	-1.29799809186755	-1.29799901361795	-1.29828189556378	-1.298363875065	-1.29738722897893	-1.29250538152967
"Slc16a11"	3.66780986830315	3.9180537514971	3.5738923251726	3.66202868604626	3.71065037519972	3.6335237440829	3.52546102363177	3.54508214049928	4.3966831791007	4.1809110858438
"Slc16a13"	0.941081639669161	0.916563381153886	0.956757310088928	0.916871073510614	1.01198697952539	1.01196085997123	1.06016548457094	1.08306809798931	1.04702042932269	1.00523862868376
"Bcl6b"	2.3564590440057	2.36635004807112	2.33154538316662	2.68697977332382	2.35018141812696	2.53179331405116	2.72121646531123	2.53198120519505	2.69629939002446	2.46638606624242
"0610010K14Rik"	6.96796842720388	6.86983066330527	7.00211187381813	6.80562283255703	7.20442799768763	7.2544095277201	7.09361449190487	6.76064276232883	6.51591233949123	6.69074862461005
"Gm21988"	8.24467996445791	8.50058083807092	8.87786258402588	8.30694810542228	8.39207041671151	8.31750368151278	8.13174958929135	8.37889773828973	8.35222092641833	8.4561479441006
"Rnasek"	4.47079149429353	4.73542708824289	4.9051626323165	4.37037374618621	4.88012139873663	4.61446675800138	4.38917926600215	4.43348270414478	4.48812608912097	4.656632608645
"Alox12"	3.82730802517962	3.77483392886763	4.18735741862216	3.97518336749703	3.79061152770799	3.6162625750721	3.84064502251237	3.9413469986068	3.59929387364584	3.68373425123626
"Alox12e"	0	0	0	0	0	0	0	0	0	0
"Alox15"	-2.16976566857684	-2.17434670006696	-2.17417774995104	-2.17427577718605	-2.17501325549459	-2.16671011617518	-2.17539500457772	-2.17550954980565	-2.17484711315412	-2.17360533168097
"Pelp1"	5.26478896843763	5.6998819043099	5.58997172385265	5.60060030357481	5.97628400202668	5.30733642721181	5.37430497014402	5.34459175059054	5.62744904619517	5.76451195112506
"Arrb2"	5.06114352425796	5.01785636313487	5.3315113187644	5.4598690240318	5.1062499113431	4.84055022788214	5.35608069969034	5.40801020166969	5.12995182732314	4.97127219528051
"Med11"	5.7940300863355	5.90225217435591	5.71396256459666	5.85884004411229	5.8491115498765	5.94219954819911	5.85796220478597	5.80220993594482	5.70617301435085	5.7045725753539
"Cxcl16"	5.56977552669663	5.02432016324999	5.14692468481025	5.15873063250985	5.51378975576564	6.66714062661268	6.86729892741605	6.71891087484971	5.91982239597895	6.13012937873484
"Zmynd15"	1.23247042119091	1.19996939257269	1.20096465246742	1.38866875968416	1.23195621914085	1.55440145897778	1.48273710900828	1.22627068314154	1.19713847423623	1.29376122004208
"Tm4sf5"	0	0	0	0	0	0	0	0	0	0
"Vmo1"	2.87884018327921	2.8269304867689	2.63464248606695	2.94520721871232	2.78663263171618	2.78656218424175	2.56406268807358	2.9210766045173	2.70884848764752	2.65484063840374
"Gltpd2"	-1.2781794948765	-1.29643409060098	-1.29576085443782	-1.16378613764763	-1.29906824361044	-1.29906922774821	-1.29936117371533	-1.29944563449333	-1.29842814775184	-1.29347986943958
"Psmb6"	9.77059546536972	9.57087722733045	9.69330652986693	9.4324222063543	9.54229273169203	9.56929338456247	9.61498713978711	9.59833538326143	9.65191675737419	9.67707146824767
"Pld2"	4.7875969781143	4.36688503658868	4.83767016471001	4.84040780525415	4.57277628806999	4.62546412859254	4.61136693120314	4.70234750834043	4.51637508802972	4.51968966536937
"Mink1"	3.59120165501837	3.42077110158368	3.28330019198891	3.42633519439137	3.39500998130362	3.31828003508654	3.38928411215106	3.40273011941625	3.15101355079395	3.56673105659343
"Chrne"	-2.16911149226743	-2.17452887201893	-2.17432907707341	-2.16462455196802	-2.17531711892023	-2.17531854371718	-2.17576856304533	-2.17590402052903	-2.17512064435919	-2.1736521537315
"4930544D05Rik"	-2.13621731540394	-2.17644315051687	-2.17591571851227	-2.17622174198424	-2.17852401718839	-2.17852777846226	-2.17971576945842	-2.18007335914608	-2.17800535055589	-2.1741287311876
"Gp1ba"	0	0	0	0	0	0	0	0	0	0
"Slc25a11"	8.23864920487792	7.97912899137799	8.11866204796256	7.81428970747718	7.98895038974971	8.06754515078303	8.29206854990986	8.08933649654967	7.78627682552748	7.71448744521554
"Rnf167"	5.48391930831551	4.96171713413814	5.40592250877	5.26848644973806	5.7598512348879	5.08330293910372	5.46800823887156	5.53830678869227	5.13872065169277	5.36826889334136
"Pfn1"	7.31998318220003	7.88892384371312	8.017423983277	7.56330879666923	7.32536876241312	7.88874275357801	7.33096601997655	8.06516884543561	7.63326129813633	7.24128890120366
"Eno3"	3.4753151763006	3.15110600794058	3.50837017255877	3.08349354150447	3.43239646625233	3.40975443670838	3.35591900891397	3.32466745844551	3.3764197331205	3.11050653768156
"Spag7"	11.4976712910721	11.0373547491227	10.7810478030015	10.7112502250346	10.8279083450931	11.0034686758784	10.8678406509634	10.9614364550464	11.0291719820986	10.5356085802427
"Camta2"	5.77769832322156	6.51837613423415	6.59795177498164	6.47502649507136	6.55400833438335	6.31976341710433	6.12229159606412	6.25301313586277	6.92906932967585	6.63031109530213
"Inca1"	1.85578108225255	2.01204714353607	1.8510283622265	2.04608918802188	1.82853178430054	1.76132560099193	1.95956819975067	1.75458732722642	1.83283304173934	1.86766332816907
"Kif1c"	10.789113872244	11.1580028827729	10.6989099135639	10.7980423202043	11.0076607724148	11.1381023877056	10.5896386456557	10.6308375902563	11.1748256078386	11.2710273699238
"Zfp3"	2.93328786002169	2.7823428809669	2.82486262419117	2.81935894129342	2.71848857327843	2.54617839296007	2.89053406731862	2.88274569422022	2.69280390909941	3.21788534976498
"Scimp"	0	0	0	0	0	0	0	0	0	0
"Rabep1"	6.65131084587041	6.24351188647469	6.48128258520691	6.25609096583393	6.41962086480115	6.41939404346108	6.67992410797643	6.70903924871218	6.33088024890378	6.27525887423945
"Nup88"	7.10009301337395	7.02784597130779	7.02064680627835	7.015048450919	7.43387376419679	7.22503773371017	7.67885263573908	7.28130398130031	7.52288495564738	7.14162933648027
"Rpain"	4.87530366253773	4.48432757991051	4.38854976097938	4.55537932607659	4.77522578018122	4.71769867950447	4.36793177021385	4.46398501907275	4.36443864300138	4.34076196966936
"C1qbp"	9.16457935474466	9.21766312870642	9.32916244006897	9.10802630764886	9.31994579993955	9.59556171714251	9.37950844151315	9.405456295546	9.58474734476983	9.41078109624473
"Dhx33"	7.32761104879507	7.65817521625266	7.23856528338391	7.21282243963026	7.45523995343479	7.5474281386411	7.70634786209246	7.45242211943165	7.37981053617507	7.32422874842936
"Derl2"	7.43105113637241	7.64420563251961	7.78240810656181	7.36708712238284	7.55614681273618	7.63207854656658	7.858194391644	7.99870322529392	7.54663912436761	7.87599732732781
"Mis12"	6.87254163052324	7.27892806632594	7.09302819352565	7.07893518330212	6.93574732363277	6.95256348538094	6.95692456916455	7.29114910392499	7.28645505372437	6.56583314603895
"Nlrp1b"	0	0	0	0	0	0	0	0	0	0
"Wscd1"	-2.17006391869602	-2.17426315768129	-2.17410828821251	-2.17419814565788	-2.17487416102051	-2.17487526544057	-2.16761185117773	-2.17532909315176	-2.17472186532144	-2.1735835764482
"Aipl1"	-1.5915164886307	-1.60282245833721	-1.60240549004161	-1.60264742091499	-1.60446751480292	-1.60447048832736	-1.58491457786129	-1.56470218273893	-1.60405747608731	-1.60099276375173
"Pimreg"	5.73689867636194	6.17031413366719	6.05498724018182	5.57591693642058	6.06239150625315	5.83682044856179	5.80105190565671	5.42179505433801	5.6008978220165	6.0192381941485
"Pitpnm3"	-0.223962559347036	-0.247290332219995	-0.246877971205303	-0.247118187527331	-0.248839115152946	-0.210720084075092	-0.249668911436629	-0.249909685622702	-0.248464882282495	0.0912579628934847
"4933427D14Rik"	4.39372980585887	4.45500569224256	4.63362316032029	4.5837341044863	4.61032207612284	4.38109172897983	4.17509273637344	4.46857576347703	4.53128603973654	4.64921200953644
"Txndc17"	8.36025472603362	8.16740632581303	8.28894317037511	8.22285039572968	8.44443495083902	8.15749444721919	8.46851035860711	8.28849375987513	8.09512213220903	8.20582866617217
"Med31"	5.66555243763537	5.69156297332807	5.68422372863645	5.35948445009676	5.39757385835545	5.613489570561	5.74308144515461	5.67866220241855	5.42272983185771	5.14099738939697
"Slc13a5"	-0.0272448078179055	0.0048276711775237	-0.115254777510448	-0.115505021877278	-0.0801443526393992	-0.117298397424524	-0.083530286269802	-0.0845129106491887	-0.0064111840810409	-0.11373807701078
"Xaf1"	4.71394081660295	4.58651491168404	4.77358912562458	4.78026797609945	4.73991869432058	4.78884123928533	4.86969779733295	4.89331336572441	4.69054069112522	5.08388944222373
"Fbxo39"	-2.16962646074627	-2.17438557434178	-2.17421005649271	-2.17431189441892	-2.17507804131229	-2.17507929298206	-2.17547463043321	-2.1755936284695	-2.16627827481487	-2.17361538614887
"Tekt1"	0	0	0	0	0	0	0	0	0	0
"Smtnl2"	0.868609128691367	0.8442335125416	0.961621854721852	0.844541874183592	0.841467553320832	0.973486851456933	1.01921718992727	0.960367237946017	0.842134525715501	1.05319255554891
"Ggt6"	-1.87854395303116	-1.88895718394152	-1.85081961091039	-1.88879596777494	-1.89047234392184	-1.89047508265168	-1.89134010511515	-1.89160048007888	-1.89009468256782	-1.88727196518465
"Mybbp1a"	7.80339913263945	7.63537581214136	7.69330273407669	7.47925538531083	7.82342442947678	7.86749712782608	8.16320641384466	8.30065974679302	7.83992175654171	7.67523462448257
"Spns2"	3.08312814141233	2.97749945568718	3.09477263801918	3.08991351549534	3.32501340775753	3.32491407090836	3.17448908692969	3.44759861764597	3.18260547978169	3.73670880612663
"Spns3"	0	0	0	0	0	0	0	0	0	0
"Ube2g1"	7.52437217445726	7.78431751632634	7.70006704803403	7.87328684559674	7.64470223515592	7.72274267648362	7.63773526797518	7.54711371999502	7.65003261288028	8.12289328360847
"Ankfy1"	7.66055548926501	7.52779868479603	7.64197720138522	7.71524364855727	7.66106182348717	7.62400786957555	7.96308193658332	7.77356961477299	7.78065796802039	7.71283308625449
"Cyb5d2"	3.36158661918286	3.41616050264221	3.23784955925418	3.23131034041575	3.52501763900022	3.09836927985328	3.25895171480442	3.25064043155544	3.22185482517409	2.97361318150896
"Zzef1"	7.06135835590324	7.04040048443832	7.01154516690468	7.06086295728175	6.93046306527335	7.03996751834522	7.3817703610587	6.94012884204208	6.94594902108677	7.04451615456674
"Atp2a3"	-0.329907296136723	-0.206000559281256	-0.35040797898649	-0.350585736121397	-0.351852028597639	-0.351853994433547	-0.232537497169775	-0.352633451616658	-0.351577729317398	-0.305608928123657
"P2rx1"	0	0	0	0	0	0	0	0	0	0
"Camkk1"	4.69866383062615	4.8204478851378	5.04554182293538	4.81091460414512	4.88128140072731	4.45765410681064	5.00291119158633	4.96152634603227	4.87316587132895	4.85780375200974
"Ncbp3"	8.29263116480379	8.5218002874076	8.19846473237943	8.36590895065592	8.06009391486987	8.27602723503856	7.86369277767318	8.07103261233785	8.24508459305673	8.04368010842612
"Itgae"	-2.17014891657318	-2.17423927485469	-2.17408842094607	-2.17417594850692	-2.17483443568678	-2.17483551147069	-2.17517529571514	-2.16786270423258	-2.17468608881343	-2.17357731426267
"Haspin"	4.23955737651257	4.55700321339826	4.2703199584398	4.37295417988827	4.47236268864439	4.27223640605376	4.27108975014213	4.24054809415658	4.49310871783253	4.35477051166617
"P2rx5"	3.86879465671465	3.90857402803055	3.59483140147285	4.04666011966417	3.86333225149775	3.5714809957031	3.95766950168328	3.61687806527728	3.52256230584018	4.08170692143758
"Emc6"	8.38997836772902	8.74850457743948	8.71815057471022	8.71427404950311	8.8367516092101	9.01232261096772	9.16844132603019	8.85484102664818	8.86283636674893	9.02639593609817
"Tax1bp3"	4.95778844865738	5.04811941674299	4.79447115769809	4.40064604250393	4.63378673133168	4.97523886110938	4.78253054716889	4.75263063789125	4.77729779293313	4.52091591516941
"Ctns"	8.36275925944007	7.89141059608046	7.72510044313408	8.14009063277845	8.57505146933606	8.14747131489767	8.09314185005598	7.70115749982027	7.70358423685805	8.41840362952994
"Shpk"	2.23858857101172	2.07560404017182	2.15373872755803	2.24862191509525	2.0227731106909	2.20921686086844	2.24192388574166	2.01223070387481	1.9530166207742	2.17809809429535
"Trpv1"	0	0	0	0	0	0	0	0	0	0
"Trpv3"	0	0	0	0	0	0	0	0	0	0
"Aspa"	-0.152874357773489	-0.241067332335092	-0.240644593162705	-0.0387057095140573	-0.242655915942805	-0.242658671024362	-0.207563443222273	-0.243754757290422	-0.164449029881974	-0.239154336874353
"Spata22"	0	0	0	0	0	0	0	0	0	0
"Olfr20"	0	0	0	0	0	0	0	0	0	0
"Olfr376"	0	0	0	0	0	0	0	0	0	0
"Olfr1"	0	0	0	0	0	0	0	0	0	0
"Olfr378"	0	0	0	0	0	0	0	0	0	0
"Olfr380"	0	0	0	0	0	0	0	0	0	0
"Olfr381"	0	0	0	0	0	0	0	0	0	0
"Olfr385"	0	0	0	0	0	0	0	0	0	0
"Olfr384"	0	0	0	0	0	0	0	0	0	0
"Olfr387-ps1"	0	0	0	0	0	0	0	0	0	0
"Zfp735"	0	0	0	0	0	0	0	0	0	0
"Olfr388-ps1"	0	0	0	0	0	0	0	0	0	0
"Olfr389"	0	0	0	0	0	0	0	0	0	0
"Olfr390"	0	0	0	0	0	0	0	0	0	0
"Olfr391-ps"	0	0	0	0	0	0	0	0	0	0
"Olfr392"	0	0	0	0	0	0	0	0	0	0
"Olfr393"	0	0	0	0	0	0	0	0	0	0
"Olfr394"	0	0	0	0	0	0	0	0	0	0
"Olfr395"	0	0	0	0	0	0	0	0	0	0
"Olfr396-ps1"	0	0	0	0	0	0	0	0	0	0
"Olfr23"	-1.1428693602241	-1.16084939283333	-1.16018628265822	-1.16057102851421	-1.10333402483455	-1.1622015381137	-1.13470570872069	-1.10908872634201	-1.16207941884397	-1.15793960542316
"Olfr397"	0	0	0	0	0	0	0	0	0	0
"Olfr398"	0	0	0	0	0	0	0	0	0	0
"Olfr139"	0	0	0	0	0	0	0	0	0	0
"Olfr399"	0	0	0	0	0	0	0	0	0	0
"Zfp616"	0	0	0	0	0	0	0	0	0	0
"Olfr401"	0	0	0	0	0	0	0	0	0	0
"Olfr402"	0	0	0	0	0	0	0	0	0	0
"Olfr403"	0	0	0	0	0	0	0	0	0	0
"Olfr43"	0	0	0	0	0	0	0	0	0	0
"Olfr406"	0	0	0	0	0	0	0	0	0	0
"Olfr59"	0	0	0	0	0	0	0	0	0	0
"Olfr410"	0	0	0	0	0	0	0	0	0	0
"Olfr411"	0	0	0	0	0	0	0	0	0	0
"Olfr412"	0	0	0	0	0	0	0	0	0	0
"Rap1gap2"	6.4684643778951	6.80337943089141	6.38858508659401	6.18391620641305	6.48936711179004	6.8745855299929	6.77595302962624	7.02266169552869	6.73555940520779	6.78455224196527
"Ccdc92b"	-2.16917889369935	-2.16484581821354	-2.17431353679175	-2.17442761783931	-2.17528587216002	-2.17528727430757	-2.17573013987099	-2.17586344404502	-2.17509252087102	-2.17364737421062
"Cluh"	7.67697073916412	7.71007016334931	7.7989900714631	7.63897488344861	7.60498765676604	8.03310645641894	7.53670490492353	7.6476695704336	8.12731621987265	7.97910111883333
"Pafah1b1"	9.81049315352064	9.81072479949095	9.66173095589915	9.65470319115543	9.6419664053667	9.66059596284618	9.90777705896934	9.89490707468991	9.89643953022473	9.54867272025216
"Mettl16"	6.11415543103359	6.37188683908194	6.14391438504003	6.16759273795318	6.11169519121762	6.35850590363128	6.32048328740964	5.94252690900735	6.36160880889028	5.84159584645313
"Mnt"	7.11756612270616	6.89329550636221	6.83422262568904	6.97322853270079	6.92116201807324	6.92655725729362	7.13507141946228	7.11947368493975	7.01541109100769	6.6187378282235
"Sgsm2"	5.15205121321908	5.77783481213222	4.93147105546579	5.37887765774478	5.19493746988882	5.23904241622754	5.82795774362979	5.62013576665391	5.48633421459994	5.17922182734021
"Tsr1"	8.27343050177087	8.34265486514073	8.25049641361061	8.17573758350026	8.08987070854762	8.32245308807904	8.38158912990943	8.40736727224691	8.75951830939079	8.36474275323519
"Srr"	6.96032254843452	6.74295938248156	6.73134901754452	6.81351876372421	6.82936408151969	6.62789897018212	6.98501260487568	6.80102999171995	6.42650583691887	6.60875666959499
"Smg6"	5.76831497510654	6.15436473751836	5.90461113686149	6.29200081004686	6.11205048112152	6.38264038789251	6.6733349044589	6.42905155990052	5.97291361180529	6.24603685386181
"Hic1"	6.40529407136103	6.18171578609066	5.99284138336895	6.21487019787955	6.5359569521337	6.72642406454902	6.24030517469452	5.98014866880689	6.33416887876655	6.32643823228776
"Ovca2"	5.92415892664844	5.97414043863533	6.12143633830401	6.32221912804788	5.99293264298159	5.86121358471496	6.05754118414604	6.26930057474076	5.91075433066757	5.99213922218677
"Dph1"	4.40385427559572	4.3754605064358	4.60553314419901	4.31027555080708	4.55456145763853	4.42900753444951	4.44047143460714	4.37442500254277	4.789971265793	4.73794954677117
"Rtn4rl1"	1.65252633326915	1.64886267125024	1.65330893667777	1.68577730280011	1.66320657572747	1.66317129124106	1.68048615586098	1.64911617246816	1.6361957384645	1.66899460893912
"Rpa1"	7.36663964648553	7.35223898369749	7.68399698505266	7.17242215586314	7.74229134930057	7.28921411214983	7.46715482799251	7.14600335005089	7.74106877902574	7.55985260502571
"Smyd4"	3.55698758349391	3.61221205271732	3.56799053155814	3.58972836325622	4.13822220756168	3.45220009517102	3.95533416032462	3.42207733588054	3.49134606175693	3.64346566614913
"Serpinf1"	11.4245780943267	11.3667988167047	11.13364290899	11.1055531864974	11.2565683049131	11.4989121627611	11.4173172318149	11.8216579347123	11.095514804811	11.4122267515627
"Serpinf2"	0.613565517248926	0.706302047510598	0.710266838382423	0.63313634268315	0.590830854683084	0.625586589433363	0.621974900091289	0.589240427449278	0.758166779207047	0.724264153364871
"Wdr81"	5.83736053538871	5.90714853545669	5.90977792551788	6.37837325710623	6.2768928623479	6.15718051956687	5.772093342325	6.2821361008127	6.33831090198107	6.37542648511327
"Tlcd2"	5.59096460442229	6.3426015367843	6.12126467657227	6.16082526550636	6.46639202950178	5.49997723125619	5.93946973227007	6.22459868582036	5.5394607995464	5.69672895348087
"Prpf8"	7.71811146867713	7.58738434117741	7.49995933558534	7.48957293311648	7.7352106983742	7.78677073812193	7.9384757240414	7.68200472144735	7.34763252709831	7.67516698222312
"Rilp"	3.09248962285369	3.09192037319304	2.935684959978	3.42952547818657	2.86847950580098	2.99298625405426	3.00035244143303	3.28687990190905	2.9402220958384	3.2666006513837
"Scarf1"	2.02536725188259	1.6048970760973	1.77385582265743	1.6055414478881	1.67487331256665	1.71061102238972	1.88001774759538	1.97532647389039	1.64025926491165	1.61186771305314
"Slc43a2"	6.44441108241175	6.46816178526592	6.35840148750693	6.07372592058431	6.23145497584678	6.95932377388801	6.60173875668524	7.34106646495072	7.08278047250771	7.55116906893529
"Pitpna"	7.9818057908241	8.21445276717794	8.18546279354172	8.05531827344286	8.13043103756954	8.43361448570137	8.50175485838573	8.58901623798434	8.45230147413249	8.68594639294667
"Inpp5k"	5.75185373543858	5.92799725057366	5.57070314927078	6.08978155875133	6.27717348766124	5.91947402782189	6.231678801126	6.01936560543289	5.75058719075807	6.19175210828949
"Myo1c"	8.73396433964076	9.25055735273919	8.87689925027911	9.09057224921827	9.25128226768431	9.05712024225981	8.68045553395698	9.26584507831029	9.14265614483386	9.3748661953354
"Crk"	6.69352613396409	6.66408582805263	6.18579085249806	6.38594803596347	6.45566427104804	6.38678729548437	6.41267822056854	6.58855597355026	6.48715609428687	6.67218072848476
"Ywhae"	10.8159371989121	10.7042488981752	10.6991883320435	10.452215867788	10.5416251151482	11.0521989322734	10.6321831483166	10.9443918167771	10.4223323349309	10.2182620243616
"Doc2b"	1.11086478112981	1.04299088130884	1.22989710017288	1.19205657134968	1.16623621934918	1.06969871487934	0.997565812227166	1.0919208719868	1.00010876394867	1.00655746063965
"Rph3al"	-1.08154808189066	-1.100690624759	-1.09998464078059	-1.06569328658937	-1.10151102336419	-1.10151198013044	-1.07327093732265	-1.07399266814228	-1.03899645484816	-1.09759270322306
"1700016K19Rik"	-1.59014704880046	-1.60469286209281	-1.5777882322799	-1.55173131606778	-1.60680932665328	-1.60681315227217	-1.60802146651735	-1.60838517357821	-1.60628178706537	-1.60233884943284
"Rflnb"	10.3948261466153	10.1682056877538	10.4463690440686	10.2766269886529	9.62053814794136	9.8536450237359	9.91658208565235	9.99140508177319	9.41254459503532	9.57625252748867
"Vps53"	6.41586965471452	6.1376749121719	6.67183272018081	6.50702690802751	6.47335566876765	6.44416693959647	6.65502018296208	6.58742359973188	6.39919394148167	6.22957305113434
"Glod4"	7.89890938312411	7.52113322237494	7.6771187511156	7.795987739577	7.53965590523883	7.6450212272943	7.6827897941844	7.71256596024295	7.93937949305982	8.10050776557402
"Fam57a"	5.29675209568224	5.42785175329445	5.34701977186002	5.28845434263612	5.012526953731	5.1647581728477	5.03942024805419	5.05276738794659	5.31053741648868	5.25990214425931
"Gemin4"	0	0	0	0	0	0	0	0	0	0
"Dbil5"	-0.0658825540415592	-0.0115223059344114	-0.0463389215535182	-0.0104263470757885	-0.0869840492663266	-0.0535936234843989	0.030665860706784	-0.0575096068133845	-0.0866641168546189	-0.0840356223965358
"Mrm3"	4.90040646105991	5.14974296012849	5.01240463643832	4.8431963625898	4.90979007615535	4.83253447678917	4.82839328847805	4.70499804852873	4.94785018764299	4.49939997031899
"Nxn"	8.80303786280327	8.69287555687052	8.4206248095669	8.36602699237576	8.51475415734361	9.14614437725745	9.56211883398245	9.28398258323773	9.01656408124725	9.01104015161395
"Timm22"	7.52126324686556	8.00610211764116	7.90768483911818	7.73933169739979	7.64606000944783	7.72620462849618	7.50442338926098	7.68801695334482	8.1680781932549	8.21775026590526
"Abr"	6.19948514206304	6.24593485710993	6.18499108539576	6.16751054155528	5.86180170608544	6.43826145686627	6.78643216207281	6.76244715948591	6.21951488317607	5.95525742105569
"Bhlha9"	0	0	0	0	0	0	0	0	0	0
"Tusc5"	-0.808276160236629	-0.82883454752437	-0.82863386685908	-0.828750851136381	-0.829582428094306	-0.765861434490999	-0.688579837314061	-0.830094017610881	-0.829402561852932	-0.827758475316967
"Gosr1"	6.4536143109736	6.34783993961773	6.19069636394505	6.30205610868052	6.46420673831085	6.59414380839963	6.46814488260141	6.4330402453576	6.65906462154671	6.88432682809457
"Cpd"	8.07427966691374	8.2638486246688	8.2989576666977	8.08173171601918	8.22215559155552	8.01316141482344	8.40763537169837	8.2948232452533	8.15535199957653	7.89571986089855
"Tmigd1"	-1.87854395303116	-1.88895718394152	-1.85081961091039	-1.88879596777494	-1.89047234392184	-1.89047508265168	-1.89134010511515	-1.89160048007888	-1.89009468256782	-1.88727196518465
"Blmh"	9.6017185051813	9.24868512942372	9.14793199860078	8.99545506421429	8.89145989440592	9.11880126883212	9.34040672850479	9.18236475529782	8.9759282128589	8.9034013739945
"Slc6a4"	-0.523349035446392	-0.506480218213861	-0.543951901473486	-0.544102312740531	-0.545172888924991	-0.5451745496728	-0.514687777739241	-0.35246714233058	-0.544941121344712	-0.543036112689222
"Nsrp1"	5.88305976228006	5.8183846553994	5.83333755829656	5.94980455004206	5.96627661809158	5.9565933454834	6.26855731503543	6.16645060872743	5.89558430814736	5.95519243082726
"Efcab5"	-2.17014891657318	-2.17423927485469	-2.17408842094607	-2.17417594850692	-2.17483443568678	-2.17483551147069	-2.17517529571514	-2.16786270423258	-2.17468608881343	-2.17357731426267
"Ssh2"	6.12714996293827	6.32848520717358	6.17858337237422	6.14145436135939	5.9613590117406	6.08807713606156	5.82713545660125	5.92142834726179	5.90953605053609	5.49828881747628
"Coro6"	-1.59065984150173	-1.57982337248327	-1.60350092884808	-1.57961695586684	-1.60593261556305	-1.60593612215522	-1.60704367243284	-1.58320777403861	-1.60544906865514	-1.60183494121521
"Ankrd13b"	3.90835308228805	4.16469112956004	4.31158372422162	4.02522611044854	4.27058808365481	3.98636024428475	4.29250321861384	4.32486523361347	4.04760042187122	4.26740157946069
"Git1"	7.33718981915411	7.19504806902388	6.92599056760188	7.08146203969051	7.24857316365237	7.1744477116932	6.90033780550366	6.97474356290529	7.10305297977485	7.60567062260462
"Trp53i13"	6.20616584608809	5.95384207875531	5.52994464984341	5.93354717642367	6.18572459122887	5.88753316458108	5.58460522878195	5.36912482561031	5.64609074014599	6.39661758972901
"Abhd15"	1.41383060938528	1.4912878821394	1.66173290370763	1.5281456208477	1.56511779155703	1.44287523785028	1.46626951995763	1.46373324670105	1.47893975695536	1.38384944822756
"Gm10392"	0	0	0	0	0	0	0	0	0	0
"Taok1"	7.71591575361081	7.74520540851535	7.79350786594706	7.83033496729826	7.77989069820506	7.8025729692619	7.73320144385475	7.73965210715868	7.86788303563011	7.81143142225343
"Nufip2"	8.55659287651534	8.74371739576644	8.56035880709736	8.73159115812773	8.66569853797134	8.68362048857123	8.10884904309705	8.039104124947	8.84534775276024	8.87635853363788
"Cryba1"	0	0	0	0	0	0	0	0	0	0
